Price,Year,Mileage,City,State,Vin,Make,Model
12999,2012,21999,Merriam, KS,19XFB2F59CE013683,Honda,Civic
16491,2015,14534,Orange City, FL,19XFB2F80FE067582,Honda,Civic
13145,2014,29591,Hialeah, FL,2HGFB2F81EH535727,Honda,Civic
13950,2015,28501,Old Hickory, TN,19XFB2F58FE038269,Honda,Civic
13997,2015,26930,Hazle Township, PA,19XFB2F85FE207920,Honda,Civic
13999,2014,34815,Cambridge, MA,2HGFB2F52EH555524,Honda,Civic
14397,2015,23123,Lexington, KY,2HGFB2F54FH509520,Honda,Civic
14296,2015,4297,Sanford, FL,2HGFG3B54FH516237,Honda,Civic
10660,2013,58591,Rochester Hills, MI,19XFB2F50DE025531,Honda,Civic
18990,2017,5804,Lemon Grove, CA,2HGFC2F50HH525228,Honda,Civic
14000,2015,41055,Gallatin, TN,19XFB2F58FE085432,Honda,Civic
12619,2014,40314,Snellville, GA,19XFB2F5XEE035842,Honda,Civic
17826,2016,2179,Delray Beach, FL,19XFC2F59GE084482,Honda,Civic
14955,2015,21621,Yuba City, CA,2HGFB2F52FH534626,Honda,Civic
11999,2016,60645,Miami Gardens, FL,19XFC2F53GE046908,Honda,Civic
13991,2015,35670,Irving, TX,19XFB2F53FE216296,Honda,Civic
11936,2013,35613,Norwood, MA,2HGFB2F55DH582926,Honda,Civic
17793,2016,2600,Delray Beach, FL,19XFC2F50GE093474,Honda,Civic
16300,2015,13950,Coconut Creek, FL,19XFB2F88FE036774,Honda,Civic
13795,2015,29046,Jersey City, NJ,19XFB2F52FE233557,Honda,Civic
15500,2015,26670,Fishers, IN,19XFB2F53FE074337,Honda,Civic
14000,2014,36370,Hazelwood, MO,2HGFB2F50EH552850,Honda,Civic
11995,2014,44148,Yonkers, NY,2HGFB2F5XEH510086,Honda,Civic
13685,2015,47243,Hopkins, MN,19XFB2F84FE044001,Honda,Civic
7490,2011,72012,Wantagh, NY,2HGFA1F57BH532961,Honda,Civic
11343,2015,71626,Newton, NJ,2HGFB2F56FH500172,Honda,Civic
14999,2015,25819,Antioch, CA,19XFB2F50FE245691,Honda,Civic
12000,2013,51410,Louisville, KY,19XFB2F50DE006204,Honda,Civic
13988,2015,27478,Miami, FL,19XFB2F54FE004376,Honda,Civic
11795,2014,45997,Bountiful, UT,19XFB2F58EE026640,Honda,Civic
14977,2014,21734,Lebanon, OR,19XFB2F57EE264737,Honda,Civic
12250,2014,46665,College Park, MD,19XFB2F52EE266668,Honda,Civic
17887,2016,1569,Delray Beach, FL,19XFC2F57GE080544,Honda,Civic
15999,2016,23370,Phoenix, AZ,19XFC2F56GE060155,Honda,Civic
12495,2013,38837,Enfield, CT,19XFB2E56DE049253,Honda,Civic
17867,2016,1859,Delray Beach, FL,19XFC2F57GE082410,Honda,Civic
12983,2014,32376,Yonkers, NY,19XFB2F59EE244067,Honda,Civic
12995,2013,45901,Boise, ID,19XFB2F80DE018041,Honda,Civic
15262,2014,23584,Naples, FL,19XFB2F81EE081828,Honda,Civic
14685,2014,21836,Oakland, CA,19XFB2F55EE060695,Honda,Civic
12995,2013,23082,Woodinville, WA,2HGFB2F52DH567462,Honda,Civic
14553,2014,25904,Davie, FL,19XFB2F59EE029756,Honda,Civic
7646,2010,61715,N Lauderdale, FL,2HGFA1F5XAH308159,Honda,Civic
13714,2014,34270,Ann Arbor, MI,2HGFB2F57EH532983,Honda,Civic
9925,2011,52699,Danvers, MA,19XFA1F5XBE029368,Honda,Civic
15500,2015,29432,Cathedral City, CA,2HGFB2F55FH548794,Honda,Civic
17304,2016,12988,Mesa, AZ,19XFC2F5XGE034335,Honda,Civic
14998,2015,22838,Renton, WA,2HGFB2F56FH521426,Honda,Civic
15400,2015,32346,McKinney, TX,19XFB2F74FE097319,Honda,Civic
14983,2014,29291,Garden City, GA,19XFB2F50EE035414,Honda,Civic
16000,2015,4157,Long Island City, NY,19XFB2F59FE256897,Honda,Civic
14596,2014,25963,Denver, CO,2HGFB2F51EH539296,Honda,Civic
14999,2015,16235,Bellflower, CA,2HGFB2F82FH546916,Honda,Civic
15295,2016,21291,Springfield, VA,2HGFC2F52GH532552,Honda,Civic
13267,2015,37124,Montclair, CA,19XFB2F53FE053441,Honda,Civic
12500,2014,37781,Louisville, KY,2HGFB2F58EH525394,Honda,Civic
15900,2015,15265,Gresham, OR,2HGFB2F55FH539433,Honda,Civic
13995,2015,38220,Maple Shade, NJ,19XFB2F56FE255139,Honda,Civic
15700,2015,18073,BROCKTON, MA,2HGFB2F89FH508356,Honda,Civic
17999,2017,4843,Bedford, OH,19XFC2F51HE020499,Honda,Civic
15995,2015,22800,Fort Walton Beach, FL,19XFB2F5XFE118463,Honda,Civic
17000,2016,11742,Lafayette, IN,19XFC2F50GE004521,Honda,Civic
12105,2014,43348,La Follette, TN,19XFB2F5XEE021925,Honda,Civic
13245,2014,31963,Cleveland Heights, OH,19XFB2F58EE035287,Honda,Civic
14333,2015,34201,Bristol, WI,19XFB2F58FE111768,Honda,Civic
16988,2016,15540,Raleigh, NC,19XFC2F58GE026346,Honda,Civic
16788,2015,23876,College Station, TX,19XFB2F80FE067601,Honda,Civic
12690,2014,35600,Laurel, MD,2HGFB2F52EH513032,Honda,Civic
13895,2014,24117,Tenafly, NJ,2HGFB2F5XEH514283,Honda,Civic
13639,2015,41524,Indianapolis, IN,19XFB2F51FE035780,Honda,Civic
13494,2014,35762,Riviera Beach, FL,19XFB2F52EE049704,Honda,Civic
12888,2015,41838,Derby, CT,19XFB2F58FE253666,Honda,Civic
12250,2013,41087,St Louis, MO,2HGFB2F55DH588001,Honda,Civic
9250,2012,82065,Dublin, OH,19XFB2F54CE077212,Honda,Civic
14000,2014,35911,Pasadena, CA,19XFB2F57EE269548,Honda,Civic
14300,2014,25287,Goldsboro, NC,19XFB2F52EE217020,Honda,Civic
12934,2014,42536,Cookeville, TN,19XFB2F5XEE015736,Honda,Civic
13495,2014,35784,Staunton, VA,2HGFB2F59EH532645,Honda,Civic
13500,2015,6961,Eatontown, NJ,2HGFG3B57FH518807,Honda,Civic
13300,2014,31442,North Hollywood, CA,19XFB2F5XEE235586,Honda,Civic
14209,2015,35803,Salisbury, NC,19XFB2F58FE016529,Honda,Civic
14989,2015,26410,Auburn, WA,2HGFB2F51FH540336,Honda,Civic
11500,2014,50022,Chesapeake, VA,2HGFB2F55EH529256,Honda,Civic
14900,2014,19430,Boulder, CO,19XFB2F58EE049867,Honda,Civic
12395,2014,45185,Rochester, NY,19XFB2F55EE229016,Honda,Civic
12525,2013,38920,Fort Smith, AR,2HGFB2F50DH598225,Honda,Civic
12999,2014,32000,Newnan, GA,19XFB2F54EE031351,Honda,Civic
14500,2013,34092,Westminster, MD,19XFB2F91DE261964,Honda,Civic
12983,2014,32196,Nicholasville, KY,19XFB2F5XEE259015,Honda,Civic
16998,2016,9548,Playa Vista, CA,2HGFC2F56GH539746,Honda,Civic
13150,2015,47821,Winter Haven, FL,19XFB2F55FE081449,Honda,Civic
14901,2014,16470,Bridgeview, IL,19XFB2F51EE023739,Honda,Civic
16679,2016,17554,Lithia Springs, GA,19XFC2F5XGE018300,Honda,Civic
15995,2014,10923,Loma Linda, CA,2HGFB2F8XEH556270,Honda,Civic
11980,2015,52927,Lexington, KY,19XFB2F50FE096876,Honda,Civic
13377,2014,36321,Denton, TX,19XFB2F52EE069774,Honda,Civic
14997,2015,32442,Tewksbury, MA,19XFB2F80FE230621,Honda,Civic
15370,2014,14075,Springfield, PA,19XFB2F58EE243167,Honda,Civic
12999,2014,32081,Bellflower, CA,19XFB2F88EE246421,Honda,Civic
14230,2014,27597,Cary, NC,2HGFB2F52EH512737,Honda,Civic
12753,2015,24853,Fredericksburg, VA,2HGFG3B5XFH529784,Honda,Civic
14466,2015,27867,Saint George, UT,19XFB2F55FE236985,Honda,Civic
12750,2014,35131,Louisville, KY,19XFB2F59EE064216,Honda,Civic
9688,2012,69199,Waukesha, WI,19XFB2F54CE036725,Honda,Civic
14991,2014,20331,Napa, CA,19XFB2F56EE269881,Honda,Civic
13890,2015,30040,Hyattsville, MD,19XFB2F58FE211028,Honda,Civic
16981,2016,18017,Norman, OK,19XFC2F52GE027539,Honda,Civic
12766,2013,36214,Riverhead, NY,19XFB2F85DE235455,Honda,Civic
15000,2015,26511,Peoria, IL,19XFB2F8XFE043869,Honda,Civic
13000,2014,32178,Louisville, KY,2HGFB2F54EH558697,Honda,Civic
11982,2014,52849,Clearwater, FL,2HGFB2F52EH502371,Honda,Civic
12875,2014,39383,Middletown, NY,2HGFB2F51EH518450,Honda,Civic
8999,2009,47033,Ardmore, PA,1HGFA16829L008205,Honda,Civic
16941,2016,22744,Avon, IN,19XFC2F77GE013802,Honda,Civic
8305,2011,83608,Omaha, NE,19XFA1F97BE020629,Honda,Civic
14990,2015,27829,Fredericksburg, VA,19XFB2F75FE264397,Honda,Civic
11900,2012,28266,Costa Mesa, CA,2HGFB2F63CH548832,Honda,Civic
14688,2014,31112,Yuba City, CA,19XFB2F59EE267901,Honda,Civic
13811,2014,29813,McMurray, PA,19XFB2F53EE242315,Honda,Civic
12995,2013,35155,Orlando, FL,19XFB2F86DE014690,Honda,Civic
12500,2014,38262,Louisville, KY,2HGFB2F52EH531739,Honda,Civic
13629,2014,35908,Ann Arbor, MI,2HGFB2F57EH557057,Honda,Civic
13898,2014,31268,Westbrook, CT,2HGFB2F55EH534747,Honda,Civic
15743,2015,26430,Chantilly, VA,2HGFB2F8XFH564824,Honda,Civic
15000,2015,24345,Chattanooga, TN,2HGFB2F85FH561684,Honda,Civic
13275,2014,28960,North Salt Lake, UT,19XFB2F59EE245302,Honda,Civic
14499,2014,22393,Charleston, SC,19XFB2F53EE080573,Honda,Civic
14900,2015,27821,Watertown, CT,19XFB2F57FE256641,Honda,Civic
14395,2014,32602,Rockwall, TX,2HGFB2F88EH553335,Honda,Civic
12750,2014,35297,Louisville, KY,19XFB2F57EE052601,Honda,Civic
15987,2015,16653,Delray Beach, FL,19XFB2F70FE095034,Honda,Civic
16499,2015,7858,Omaha, NE,19XFB2F50FE085022,Honda,Civic
11981,2014,57514,Corona, CA,19XFB2F50EE266281,Honda,Civic
15990,2015,12182,Greenacres, Fl,19XFB2F50FE040002,Honda,Civic
13988,2014,21839,Madison, NJ,2HGFB2F51EH544711,Honda,Civic
14750,2015,17233,Houston, TX,19XFB2F54FE019542,Honda,Civic
14657,2015,34218,Denville, NJ,2HGFB2F53FH500730,Honda,Civic
14891,2015,41315,St. Augustine, FL,19XFB2F8XFE017224,Honda,Civic
13800,2014,22714,Long Island City, NY,19XFB2F50EE230980,Honda,Civic
11995,2013,52105,Beavercreek, OH,2HGFB2F55DH578293,Honda,Civic
10495,2012,45319,East Windsor, NJ,19XFB2F57CE308748,Honda,Civic
13595,2014,30730,Bloomfield Hills, MI,2HGFB2F51EH536012,Honda,Civic
14900,2015,27913,Gresham, OR,2HGFB2E57FH532310,Honda,Civic
17543,2017,6564,Burlington, NJ,19XFC2F53HE207789,Honda,Civic
11495,2014,50509,Burbank, IL,19XFB2F51EE202928,Honda,Civic
13995,2014,25940,Bloomfield Hills, MI,2HGFB2F52EH538187,Honda,Civic
14799,2014,14819,Countryside, IL,19XFB2F81EE064737,Honda,Civic
13201,2014,39789,Ardmore, OK,19XFB2F57EE076266,Honda,Civic
12538,2013,47215,Tacoma, WA,2HGFB2F59DH556250,Honda,Civic
12688,2014,45980,Swanzey, NH,2HGFB2F52EH521101,Honda,Civic
14678,2015,30619,Hickory, NC,19XFB2F59FE079543,Honda,Civic
16100,2016,18792,Phoenix, AZ,19XFC2F55GE059448,Honda,Civic
14900,2014,18929,Houston, TX,19XFB2F54EE079903,Honda,Civic
14984,2014,31739,El Cajon, CA,19XFB2F92EE078915,Honda,Civic
14496,2014,23426,Rochester, NY,2HGFB2F53EH549375,Honda,Civic
10999,2013,47987,Manassas, VA,19XFB2F51DE268104,Honda,Civic
11600,2013,59095,West Allis, WI,19XFB2F5XDE073442,Honda,Civic
14591,2014,30198,West Chester, PA,19XFB2F58EE249969,Honda,Civic
13795,2014,25952,Tenafly, NJ,2HGFB2F58EH558394,Honda,Civic
18757,2017,4942,Mesa, AZ,19XFC2F57HE015551,Honda,Civic
12750,2014,35542,Louisville, KY,2HGFB2F59EH537117,Honda,Civic
17900,2016,553,Countryside, IL,19XFC2F50GE067845,Honda,Civic
13000,2014,42080,San Leandro, CA,19XFB2F51EE240708,Honda,Civic
17400,2016,3613,Gastonia, NC,19XFC2F50GE055307,Honda,Civic
5946,2008,65905,N Lauderdale, FL,2HGFA16568H355926,Honda,Civic
13468,2014,35237,Denison, TX,19XFB2F54EE062860,Honda,Civic
15900,2015,16769,Chicago, IL,19XFB2F85FE025750,Honda,Civic
15700,2014,9881,Brooklyn, NY,19XFB2F8XEE259106,Honda,Civic
8791,2010,58686,Medford, MA,2HGFA1F59AH332534,Honda,Civic
16874,2016,17547,Temecula, CA,2HGFC2F50GH512316,Honda,Civic
12390,2013,31337,Rockville, MD,19XFB2F59DE270635,Honda,Civic
14900,2015,18314,Worcester, MA,19XFB2F54FE294716,Honda,Civic
15950,2015,23135,Savannah, GA,19XFB2F83FE032826,Honda,Civic
12995,2014,32662,Midway City, CA,19XFB2F87EE274694,Honda,Civic
6964,2011,92627,Springfield, VA,19XFA1F58BE020829,Honda,Civic
14498,2014,17065,Auburn, MA,2HGFB2F59EH534735,Honda,Civic
12200,2013,46318,Chamblee, GA,19XFB2F51DE036831,Honda,Civic
12995,2014,32680,Austin, TX,2HGFB2F53EH513296,Honda,Civic
11998,2014,44688,VIRGINIA BEACH, VA,19XFB2F55EE216444,Honda,Civic
14472,2015,23495,FONTANA, CA,2HGFB2F52FH566430,Honda,Civic
12750,2014,35645,Louisville, KY,19XFB2F56EE043498,Honda,Civic
16991,2014,14043,Wichita, KS,19XFB2F88EE058918,Honda,Civic
12980,2014,37206,Miami, FL,19XFB2F57EE002779,Honda,Civic
14492,2015,33101,Lancaster, MA,19XFB2F51FE268431,Honda,Civic
13345,2015,37094,Framingham, MA,19XFB2F57FE256705,Honda,Civic
17450,2016,25734,Austin, TX,19XFC2F59GE046248,Honda,Civic
12995,2014,32728,Allentown, PA,2HGFB2F51EH510056,Honda,Civic
13000,2015,45278,Orange, CA,2HGFB2F5XFH539914,Honda,Civic
13999,2015,44753,Cambridge, MA,2HGFB2F59FH503048,Honda,Civic
17522,2017,8326,Homestead, FL,19XFC2F50HE000440,Honda,Civic
16966,2016,20105,Florida City, FL,19XFC2F58GE040439,Honda,Civic
13999,2014,31083,Indianapolis, IN,2HGFB2F55EH535512,Honda,Civic
12940,2014,40843,Old Bridge, NJ,2HGFB2F50EH546689,Honda,Civic
13992,2015,51050,Riverside, CA,2HGFB2F71FH513347,Honda,Civic
14644,2014,25035,Hillsboro, OR,19XFB2F84EE252832,Honda,Civic
13000,2014,32743,Mt. Prospect, IL,19XFB2F57EE020666,Honda,Civic
8499,2012,68863,New Orleans, LA,2HGFB2F51CH569072,Honda,Civic
18757,2017,5183,Mesa, AZ,2HGFC2F57HH507714,Honda,Civic
14534,2014,17998,Staten Island, NY,19XFB2F52EE228566,Honda,Civic
13723,2014,36792,Patchogue, NY,19XFB2F52EE256402,Honda,Civic
15799,2015,17493,Shreveport, LA,19XFB2F52FE101933,Honda,Civic
12750,2014,35797,Louisville, KY,19XFB2F52EE076059,Honda,Civic
13500,2014,35569,Omaha, NE,2HGFB2F5XEH530970,Honda,Civic
13000,2014,48845,Pasadena, CA,19XFB2F54EE271886,Honda,Civic
13981,2014,28646,Oklahoma City, OK,19XFB2F55EE052368,Honda,Civic
9500,2012,65800,Schenectady, NY,2HGFB2F56CH586918,Honda,Civic
13750,2015,32386,Louisville, KY,19XFB2F57FE023665,Honda,Civic
12750,2014,35833,Louisville, KY,2HGFB2F56EH534871,Honda,Civic
17790,2016,9116,Dallas, TX,19XFC2F58GE065583,Honda,Civic
15750,2016,16944,Southgate, CA,2HGFC2F53GH502296,Honda,Civic
14500,2014,14802,Long Island City, NY,19XFB2F53EE267148,Honda,Civic
14500,2014,35731,Daphne, AL,19XFB2F54EE085426,Honda,Civic
11990,2012,37672,Madison, WI,2HGFB2F53CH511688,Honda,Civic
14957,2016,39508,Davie, FL,19XFC2F59GE015629,Honda,Civic
13481,2014,32656,Durham, NC,19XFB2F82EE081725,Honda,Civic
13351,2014,36033,McMurray, PA,19XFB2F56EE061158,Honda,Civic
16455,2016,18922,Indianapolis, IN,19XFC2F50GE030360,Honda,Civic
14982,2014,16661,Irving, TX,19XFB2F5XEE065178,Honda,Civic
12996,2014,33000,Woodbridge, VA,19XFB2F55EE244941,Honda,Civic
14000,2014,24971,Los Angeles, CA,19XFB2F51EE223018,Honda,Civic
12595,2014,37840,Sacramento, CA,19XFB2F54EE219500,Honda,Civic
15968,2015,11254,Alachua, FL,19XFB2F84FE233327,Honda,Civic
14000,2014,36526,Reno, NV,2HGFB2F5XEH550393,Honda,Civic
16411,2014,16473,Scotia, NY,2HGFB2F84EH535432,Honda,Civic
14998,2015,29543,Lompoc, CA,19XFB2F59FE209921,Honda,Civic
9544,2011,48826,Moore, SC,2HGFA1F33BH542434,Honda,Civic
15865,2016,15712,Springfield, VA,2HGFC2F52GH518070,Honda,Civic
13985,2014,21152,Brooklyn, NY,2HGFB2F89EH548550,Honda,Civic
10999,2013,48521,Alexandria, VA,2HGFB2F54DH581055,Honda,Civic
13922,2014,33128,East Stroudsburg, PA,2HGFB2F59EH535092,Honda,Civic
13900,2014,35811,Pompton Plains, NJ,19XFB2F50EE265308,Honda,Civic
12995,2014,33109,Smyrna, TN,19XFB2F58EE046189,Honda,Civic
12750,2014,36067,Louisville, KY,19XFB2F54EE062244,Honda,Civic
14000,2015,40847,Hemet, CA,19XFB2F58FE278390,Honda,Civic
15495,2014,12847,Somerset, KY,19XFB2F51EE062721,Honda,Civic
16000,2016,21650,Coral Springs, FL,19XFC2F55GE069140,Honda,Civic
12290,2014,41626,Rosedale, MD,19XFB2F54EE259981,Honda,Civic
9800,2012,63000,Eatontown, NJ,2HGFB2F87CH516208,Honda,Civic
14500,2016,32217,Union City, GA,19XFC2F5XGE071756,Honda,Civic
17877,2016,6130,Palmdale, CA,19XFC2F52GE250454,Honda,Civic
12250,2014,42117,Louisville, KY,2HGFB2F51EH551027,Honda,Civic
10758,2012,56926,Ocala, FL,19XFB2F56CE015004,Honda,Civic
15400,2015,16670,Salt Lake City, UT,19XFB2F57FE296265,Honda,Civic
13495,2014,33733,Orem, UT,19XFB2F52EE062114,Honda,Civic
14200,2014,35664,Hazelwood, MO,19XFB2F57EE053442,Honda,Civic
12900,2013,44278,Warrensburg, NY,2HGFB2F86DH517299,Honda,Civic
13995,2014,21168,Bronx, NY,19XFB2F83EE224293,Honda,Civic
13900,2014,31691,Houston, TX,2HGFB2F55EH545585,Honda,Civic
7880,2010,62804,Doral, FL,2HGFA1F68AH506764,Honda,Civic
16977,2015,16996,Beaverton, OR,2HGFB2F81FH525233,Honda,Civic
16145,2016,30315,Port Richey, FL,19XFC2F56GE008704,Honda,Civic
16500,2016,25203,Hazelwood, MO,19XFC2F59GE059601,Honda,Civic
12750,2014,36211,Louisville, KY,2HGFB2F5XEH501792,Honda,Civic
13267,2012,36108,Baltimore, MD,19XFB2F96CE349231,Honda,Civic
12426,2014,52837,Fairfield, OH,2HGFB2F55EH518080,Honda,Civic
16788,2016,14412,Gardena, CA,2HGFC2F50GH576467,Honda,Civic
12750,2014,36235,Louisville, KY,19XFB2F51EE256732,Honda,Civic
13799,2015,32203,Raleigh, NC,19XFB2F59FE215914,Honda,Civic
15977,2014,16874,Sarasota, FL,19XFB2F83EE063296,Honda,Civic
13488,2014,47877,Hampton, VA,19XFB2F54EE217309,Honda,Civic
12850,2014,44875,Watertown, CT,2HGFB2F50EH506578,Honda,Civic
14500,2014,32334,Peoria, AZ,19XFB2F56EE254863,Honda,Civic
18493,2017,2732,New Bern, NC,19XFC2F55HE039699,Honda,Civic
14495,2014,29864,Tuscaloosa, AL,19XFB2F59EE054950,Honda,Civic
15977,2015,15833,Sandy, UT,2HGFB2F59FH518102,Honda,Civic
15786,2015,20332,Lutz, Fl,19XFB2F8XFE064785,Honda,Civic
8000,2012,76293,Aurora, CO,2HGFB2F54CH585606,Honda,Civic
14895,2015,24683,Glendale, CA,2HGFB2F81FH554408,Honda,Civic
13981,2014,29131,Oklahoma City, OK,19XFB2F50EE072611,Honda,Civic
15000,2014,19031,Boone, NC,2HGFB2F52EH548010,Honda,Civic
12995,2015,41980,New London, CT,19XFB2F51FE084638,Honda,Civic
15680,2015,20198,Springfield, PA,19XFB2F77FE210650,Honda,Civic
13997,2015,29923,Caledonia, MI,19XFB2F58FE025277,Honda,Civic
17275,2016,19471,Monroe, MI,19XFC2F56GE074329,Honda,Civic
14546,2014,24557,Riverhead, NY,2HGFB2F8XEH519283,Honda,Civic
12995,2014,33431,Kissimmee, FL,2HGFB2F54EH502839,Honda,Civic
11888,2011,33812,Las Vegas, NV,19XFA1F35BE032273,Honda,Civic
14750,2014,34505,Dublin, OH,2HGFB2F94EH541448,Honda,Civic
15450,2015,27033,Raleigh, NC,2HGFB2F76FH548451,Honda,Civic
15675,2015,31289,Garden City, GA,19XFB2F55FE084111,Honda,Civic
17576,2016,9167,Coconut Creek, FL,19XFC2F57GE025978,Honda,Civic
13500,2015,35999,Locust, NC,2HGFB2F59FH565646,Honda,Civic
13200,2014,37877,Gastonia, NC,19XFB2F52EE033356,Honda,Civic
11993,2014,42136,Elyria, OH,2HGFB2F56EH545191,Honda,Civic
16177,2016,12385,Tempe, AZ,2HGFC2F56GH565750,Honda,Civic
15832,2015,33121,Greeley, CO,19XFB2F86FE004941,Honda,Civic
14041,2014,26870,Colorado Springs, CO,19XFB2F54EE051373,Honda,Civic
10900,2014,68638,Amityville, NY,19XFB2F81EE208030,Honda,Civic
13995,2015,32118,Millington, TN,19XFB2F53FE019967,Honda,Civic
18671,2017,6983,Mesa, AZ,19XFC2F55HE012034,Honda,Civic
10900,2010,34626,BROCKTON, MA,2HGFA1F81AH513556,Honda,Civic
13795,2014,33782,Cartersville, GA,19XFB2F59EE200893,Honda,Civic
14500,2014,29612,Jacksonville, FL,19XFB2F55EE075441,Honda,Civic
17998,2016,374,Barstow, CA,2HGFC2F59GH564740,Honda,Civic
14655,2015,35133,Corona, CA,2HGFB2F76FH512453,Honda,Civic
14000,2014,28215,Highland, IN,2HGFB2F54EH543679,Honda,Civic
12986,2014,33718,Windsor Locks, CT,2HGFB2F83EH544946,Honda,Civic
12990,2014,33687,Sterling, VA,2HGFB2F51EH509117,Honda,Civic
11988,2015,65963,Chattanooga, TN,19XFB2F51FE046598,Honda,Civic
12580,2015,47254,Lexington, KY,19XFB2F5XFE049497,Honda,Civic
9999,2013,85139,Killeen, TX,2HGFB2F57DH539995,Honda,Civic
13999,2015,30175,Merced, CA,19XFB2F52FE245868,Honda,Civic
13888,2015,36556,Sylacauga, AL,19XFB2F59FE255409,Honda,Civic
12925,2014,34519,Hyattsville, MD,2HGFB2F55EH510156,Honda,Civic
10979,2015,47888,Springfield, VA,2HGFG3B59FH508991,Honda,Civic
7990,2011,77690,Port Richey, FL,19XFA1F55BE024420,Honda,Civic
15300,2015,27620,N. Charleston, SC,2HGFB2F51FH548596,Honda,Civic
10311,2013,70150,Patchogue, NY,2HGFB2F51DH599352,Honda,Civic
14995,2015,29692,Orlando, FL,19XFB2F50FE014936,Honda,Civic
13422,2014,43112,Raleigh, NC,2HGFB2F57EH504343,Honda,Civic
4508,2008,194937,Fishers, IN,JHMFA36228S005037,Honda,Civic
13609,2014,44964,Bloomington, IN,2HGFB2F52EH545155,Honda,Civic
11750,2015,57336,Marietta, GA,19XFB2F56FE219239,Honda,Civic
6799,2012,91163,Bell, CA,19XFB2F56CE034068,Honda,Civic
14496,2015,32440,Charleston, SC,19XFB2F56FE121845,Honda,Civic
13986,2014,35926,Westford, MA,2HGFB2F87EH531309,Honda,Civic
13925,2014,22377,Des Plaines, IL,19XFB2F54EE061918,Honda,Civic
11995,2014,45799,Austin, TX,19XFB2F57EE043722,Honda,Civic
14985,2015,18391,Des Plaines, IL,19XFB2F87FE028505,Honda,Civic
14508,2015,38718,White Plains, NY,19XFB2F83FE206345,Honda,Civic
14577,2015,25973,Akron, OH,19XFB2F5XFE074335,Honda,Civic
16900,2016,13768,Jacksonville, NC,19XFC2F55GE017135,Honda,Civic
17983,2017,1373,Roslyn, PA,19XFC2F50HE210813,Honda,Civic
17000,2016,12591,Wilkes-Barre, PA,2HGFC2F5XGH554458,Honda,Civic
14200,2015,40979,N. Charleston, SC,19XFB2F54FE119964,Honda,Civic
14752,2014,25646,Davie, FL,19XFB2F53EE072912,Honda,Civic
18991,2017,6642,San Bruno, CA,2HGFC2F53HH541732,Honda,Civic
15000,2014,38248,Virginia Beach, VA,19XFB2F89EE013714,Honda,Civic
11450,2013,43857,Pensacola, FL,2HGFB2F51DH554217,Honda,Civic
12999,2014,33812,Montebello, CA,19XFB2F57EE242334,Honda,Civic
16900,2016,13068,Goldsboro, NC,19XFC2F5XGE015137,Honda,Civic
12746,2013,28269,Ansonia, CT,19XFB2F51DE284948,Honda,Civic
13889,2015,41095,Charlotte, NC,19XFB2F54FE056378,Honda,Civic
14590,2014,35448,Lemon Grove, CA,19XFB2F51EE231913,Honda,Civic
15999,2016,14915,Las Vegas, NV,2HGFC1F73GH647690,Honda,Civic
15900,2015,16883,Houston, TX,2HGFB2F53FH563522,Honda,Civic
14249,2015,30064,Akron, OH,19XFB2F83FE216485,Honda,Civic
13200,2014,44607,Poughkeepsie, NY,19XFB2F58EE252693,Honda,Civic
16522,2016,33205,Scotia, NY,19XFC2F58GE205132,Honda,Civic
13500,2014,36656,Omaha, NE,19XFB2F58EE228748,Honda,Civic
10871,2014,72914,Riverdale, UT,19XFB2F51EE051931,Honda,Civic
11434,2013,56128,Atlanta, GA,19XFB2F56DE205497,Honda,Civic
17140,2017,25533,Austin, TX,19XFC2F51HE026853,Honda,Civic
11390,2013,58687,Norwood, MA,19XFB2F59DE230622,Honda,Civic
13900,2014,32457,Houston, TX,19XFB2F56EE054341,Honda,Civic
13475,2014,37775,Dayton, OH,19XFB2F5XEE024968,Honda,Civic
10100,2012,51661,Batavia, NY,19XFB2F56CE063781,Honda,Civic
13639,2015,35195,Pikeville, KY,19XFB2F5XFE037365,Honda,Civic
14997,2015,18500,Daphne, AL,19XFB2F59FE116283,Honda,Civic
17875,2017,2890,Roslyn, PA,19XFC2F5XHE211368,Honda,Civic
13600,2014,32453,Massillon, OH,19XFB2F59EE254789,Honda,Civic
14295,2014,32968,Tuscaloosa, AL,19XFB2F5XEE054438,Honda,Civic
12250,2014,54303,Raleigh, NC,19XFB2F53EE201568,Honda,Civic
9995,2012,71326,New Port Richey, FL,19XFB2F55CE078918,Honda,Civic
14390,2015,24430,Jersey City, NJ,19XFB2F55FE238302,Honda,Civic
15496,2014,12889,Rochester, NY,2HGFB2F54EH507975,Honda,Civic
15349,2014,15113,Webster, TX,19XFB2F56EE243605,Honda,Civic
13250,2014,47027,Pasadena, CA,19XFB2F56EE266821,Honda,Civic
18212,2017,9656,Auburn, CA,19XFC2F5XHE207613,Honda,Civic
14588,2015,34038,Bastrop, TX,19XFB2F84FE029269,Honda,Civic
14500,2014,15937,Louisville, KY,19XFB2F83EE059507,Honda,Civic
12750,2014,37017,Louisville, KY,19XFB2F5XEE256888,Honda,Civic
19490,2017,5779,Inver Grove Heights, MN,19XFC2F56HE055491,Honda,Civic
13900,2014,32560,Houston, TX,19XFB2F59EE025206,Honda,Civic
12283,2014,56764,Rock Hill, SC,2HGFB2F54EH546503,Honda,Civic
